Date,2BRS_TIT_030A,2BRS_TIT_030B,2BRS_PDIT_030,2BRS_FIT_030,6BRS_PIT_015,SYR13_PIT_001
5/11/2018 12:00,105.58,97.89,1.5,901.62,41.07,34.37
5/11/2018 13:00,105.73,98.05,1.5,904.56,41.2,34.46
5/11/2018 14:00,105.62,98.03,1.5,899.49,41.25,34.51
5/11/2018 15:00,105.67,98.14,1.5,907.4,41.24,34.46
5/11/2018 16:00,105.61,98.07,1.5,901.87,41.25,34.47
5/11/2018 17:00,105.69,98.1,1.5,904.52,41.24,34.45
5/11/2018 18:00,105.66,97.95,1.5,906.69,41.27,34.49
5/11/2018 19:00,105.64,97.95,1.5,898.43,41.2,34.46
5/11/2018 20:00,105.71,97.92,1.5,894.22,41.17,34.45
5/11/2018 21:00,105.65,97.85,1.5,903.04,41.23,34.5
5/11/2018 22:00,105.59,97.85,1.5,897.25,41.22,34.49
5/11/2018 23:00,105.71,97.97,1.5,897.01,41.22,34.49
5/12/2018 0:00,105.59,97.92,1.5,896.66,40.99,34.29
5/12/2018 1:00,105.69,98.54,1.5,902.22,40.94,34.21
5/12/2018 2:00,105.54,98.5,1.5,899.24,41.12,34.36
5/12/2018 3:00,105.63,98.41,1.5,889.64,41.22,34.49
5/12/2018 4:00,105.64,98.51,1.5,897.39,41.25,34.47
5/12/2018 5:00,105.64,98.16,1.5,848.55,41.13,34.54
5/12/2018 6:00,105.65,98.06,1.5,845.47,41.1,34.55
5/12/2018 7:00,105.58,98.08,1.5,840.66,41,34.45
5/12/2018 8:00,105.64,98.28,1.5,854.83,41.01,34.39
5/12/2018 9:00,105.65,98.21,1.5,853.78,40.98,34.37
5/12/2018 10:00,105.64,98.36,1.5,854.71,40.97,34.37
5/12/2018 11:00,105.6,98.43,1.5,855.57,41,34.41
5/12/2018 12:00,105.68,98.47,1.5,850.99,41.05,34.46
5/12/2018 13:00,105.64,98.5,1.5,845.95,40.97,34.39
5/12/2018 14:00,105.62,98.54,1.5,856.17,40.95,34.34
5/12/2018 15:00,105.55,98.39,1.5,841.91,40.99,34.43
5/12/2018 16:00,105.64,98.46,1.5,843.95,41.04,34.48
5/12/2018 17:00,105.56,98.55,1.5,842.21,40.99,34.43
5/12/2018 18:00,105.68,98.71,1.5,847.95,40.93,34.32
5/12/2018 19:00,105.58,98.7,1.5,855.98,41.07,34.42
5/12/2018 20:00,105.58,98.69,1.5,852.53,41.06,34.43
5/12/2018 21:00,105.57,98.6,1.5,857.54,41.09,34.43
5/12/2018 22:00,105.62,98.58,1.5,855.8,41,34.37
5/12/2018 23:00,105.57,98.43,1.5,850.41,40.99,34.42
5/13/2018 0:00,105.58,98.32,1.5,852.05,40.97,34.39
5/13/2018 1:00,105.59,98.13,1.5,844.26,40.89,34.33
5/13/2018 2:00,105.51,98.08,1.5,853.56,40.95,34.32
5/13/2018 3:00,105.59,97.98,1.5,849.86,40.95,34.32
5/13/2018 4:00,105.53,97.91,1.5,846.35,40.96,34.33
5/13/2018 5:00,105.62,97.98,1.5,846.28,40.96,34.33
5/13/2018 6:00,105.47,97.91,1.5,850.93,40.95,34.31
5/13/2018 7:00,105.55,97.93,1.5,856.91,40.98,34.33
5/13/2018 8:00,105.61,97.87,1.5,841.52,41.04,34.45
5/13/2018 9:00,105.59,98.04,1.5,856.68,41.08,34.42
5/13/2018 10:00,105.59,98.12,1.5,854.68,41.01,34.41
5/13/2018 11:00,105.6,98.45,1.5,843.94,40.89,34.37
5/13/2018 12:00,105.6,98.5,1.5,845.91,40.95,34.34
5/13/2018 13:00,105.58,98.37,1.5,847.16,40.91,34.29
5/13/2018 14:00,105.59,98.41,1.5,852.95,40.85,34.24
5/13/2018 15:00,105.58,98.52,1.5,860.59,41.02,34.36
5/13/2018 16:00,105.55,98.3,1.5,851.46,41.02,34.4
5/13/2018 17:00,105.57,98.32,1.5,848.52,40.87,34.29
5/13/2018 18:00,105.63,98.4,1.5,852.31,40.88,34.3
5/13/2018 19:00,105.56,98.32,1.5,850.15,40.91,34.32
5/13/2018 20:00,105.53,98.32,1.5,841.03,40.99,34.37
5/13/2018 21:00,105.6,98.34,1.5,856.47,41.13,34.41
5/13/2018 22:00,105.5,98,1.5,847.75,40.89,34.26
5/13/2018 23:00,105.56,96.38,0.52,296.89,39.64,34.3
5/14/2018 0:00,105.43,103.54,0,1.95,39.03,34.42
5/14/2018 1:00,105.52,103.96,0.06,184.93,39.06,34.37
5/14/2018 2:00,105.49,105.33,0.12,331.66,39.85,34.88
5/14/2018 3:00,105.51,104.99,0.12,317.42,39.47,34.58
5/14/2018 4:00,105.52,99.44,1.25,1058.15,40.67,34.51
5/14/2018 5:00,105.47,97.48,1.31,1043,40.32,34.28
5/14/2018 6:00,105.52,97.62,1.37,1057.32,40.25,34.15
5/14/2018 7:00,105.62,97.73,1.38,1053.59,40.23,34.12
5/14/2018 8:00,105.48,97.62,1.37,1041.52,40.03,33.97
5/14/2018 9:00,105.63,97.86,1.41,1052.6,40.17,34.03
5/14/2018 10:00,105.53,97.84,1.4,1053.27,40.19,34.05
5/14/2018 11:00,105.48,97.76,1.4,1052.12,40.24,34.09
5/14/2018 12:00,105.53,97.84,1.42,1051.76,40.32,34.14
5/14/2018 13:00,105.54,96.61,1.41,1055.1,40.2,34.05
5/14/2018 14:00,105.52,96.53,1.41,1056.05,40.14,34
5/14/2018 15:00,105.55,97.03,1.38,1045.88,40.09,33.98
5/14/2018 16:00,105.52,97.24,1.38,1045.89,39.99,33.89
5/14/2018 17:00,105.53,97.4,1.4,1052.3,40.1,33.97
5/14/2018 18:00,105.56,97.27,1.38,1047.59,40.28,34.14
5/14/2018 19:00,105.59,97.36,1.38,1045.25,39.98,33.9
5/14/2018 20:00,105.47,97.3,1.41,1046.12,40.1,33.97
5/14/2018 21:00,105.56,97.4,1.41,1039.75,40.29,34.12
5/14/2018 22:00,105.52,97.07,1.42,1042.25,40.21,34.06
5/14/2018 23:00,105.49,96.69,1.43,1047.8,40.07,33.94
5/15/2018 0:00,105.51,96.76,1.46,1051.67,40.24,34.05
5/15/2018 1:00,105.55,96.74,1.45,1049.61,40.17,34
5/15/2018 2:00,105.44,96.63,1.45,1044.05,40.08,33.93
5/15/2018 3:00,105.55,96.68,1.45,1050.72,40.06,33.91
5/15/2018 4:00,105.54,96.66,1.45,1053.81,40.07,33.91
5/15/2018 5:00,105.51,96.53,1.46,1043.37,40.09,33.92
5/15/2018 6:00,105.57,96.59,1.46,1045.92,40.09,33.92
5/15/2018 7:00,105.5,96.55,1.48,1046.36,40.1,33.91
5/15/2018 8:00,105.53,96.62,1.5,1054.64,40.09,33.88
5/15/2018 9:00,105.52,96.77,1.49,1054.83,40.19,33.95
5/15/2018 10:00,105.42,96.71,1.48,1051.69,40.12,33.91
5/15/2018 11:00,105.47,96.72,1.5,1052.73,40,33.8
5/15/2018 12:00,105.52,96.9,1.5,1053.61,40.12,33.88
5/15/2018 13:00,105.54,96.9,1.48,1049.06,40.16,33.92
5/15/2018 14:00,105.46,96.87,1.49,1054,40.16,33.92
5/15/2018 15:00,105.51,97.46,1.49,1053.94,40.15,33.92
5/15/2018 16:00,105.52,98.05,1.47,1049.61,40.15,33.95
5/15/2018 17:00,105.54,98.03,1.47,1055.74,40.14,33.96
5/15/2018 18:00,105.52,97.89,1.47,1055.81,40.12,33.93
5/15/2018 19:00,105.44,97.85,1.46,1048.79,40.19,34
5/15/2018 20:00,105.51,97.9,1.47,1043.46,40.21,34.01
5/15/2018 21:00,105.54,97.95,1.5,1056.68,40.27,34.03
5/15/2018 22:00,105.5,97.62,1.5,1054.84,40.28,34.03
5/15/2018 23:00,105.49,97.22,1.5,1055.07,40.26,34.01
5/16/2018 0:00,105.51,97.06,1.5,1057.65,40.25,34
5/16/2018 1:00,105.46,96.99,1.5,1053.99,40.23,33.98
5/16/2018 2:00,105.55,97.02,1.5,1048.73,40.1,33.88
5/16/2018 3:00,105.49,96.97,1.5,1055.44,40.11,33.87
5/16/2018 4:00,105.46,96.91,1.5,1053.74,40.12,33.88
5/16/2018 5:00,105.44,96.84,1.5,1049.72,40.14,33.89
5/16/2018 6:00,105.45,96.95,1.5,1049.37,40.13,33.88
5/16/2018 7:00,105.43,96.92,1.5,1055.9,40.13,33.87
5/16/2018 8:00,105.49,96.94,1.5,1054.12,40.16,33.89
5/16/2018 9:00,105.55,97.1,1.5,1053.55,40.25,33.94
5/16/2018 10:00,105.45,97.06,1.5,1056.13,40.24,33.93
5/16/2018 11:00,105.54,97.18,1.5,1052.91,40.17,33.87
5/16/2018 12:00,105.63,97.28,1.5,1043.94,40.37,34
5/16/2018 13:00,105.6,97.48,1.5,1056.02,40.44,34.01
5/16/2018 14:00,105.57,97.36,1.5,1045.91,40.43,34.01
5/16/2018 15:00,105.61,97.88,1.5,1044.14,40.46,34.08
5/16/2018 16:00,105.54,98.09,1.5,1056.66,40.55,34.14
5/16/2018 17:00,105.62,98.13,1.5,1050.63,40.56,34.17
5/16/2018 18:00,105.63,97.67,1.5,1050.83,40.56,34.16
5/16/2018 19:00,105.58,97.32,1.5,1054.29,40.4,34.02
5/16/2018 20:00,105.55,97.24,1.5,1052.83,40.48,34.07
5/16/2018 21:00,105.62,97.27,1.5,1049.95,40.5,34.09
5/16/2018 22:00,105.56,97.04,1.5,1050.15,40.42,34.04
5/16/2018 23:00,105.54,97.25,1.5,1042.15,40.37,34
5/17/2018 0:00,105.52,97.24,1.5,1039.36,40.48,34.1
5/17/2018 1:00,105.58,97.31,1.5,1051.76,40.39,34
5/17/2018 2:00,105.49,97.28,1.5,1055.91,40.41,34
5/17/2018 3:00,105.6,97.39,1.5,1047.28,40.43,34.01
5/17/2018 4:00,105.5,97.29,1.5,1052.39,40.52,34.09
5/17/2018 5:00,105.59,97.35,1.5,1059.11,40.67,34.2
5/17/2018 6:00,105.55,97.29,1.5,1047.46,40.7,34.23
5/17/2018 7:00,105.54,97.24,1.5,1050.85,40.69,34.23
5/17/2018 8:00,105.5,97.23,1.5,1054.43,40.55,34.13
5/17/2018 9:00,105.54,97.27,1.5,1048.62,40.4,34.02
5/17/2018 10:00,105.59,97.42,1.5,1049.9,40.67,34.22
5/17/2018 11:00,105.55,97.46,1.5,1051.74,40.75,34.27
5/17/2018 12:00,105.6,97.55,1.5,1054.84,40.74,34.25
5/17/2018 13:00,105.55,97.67,1.5,1059.05,40.73,34.23
5/17/2018 14:00,105.56,97.84,1.5,1056.41,40.72,34.22
5/17/2018 15:00,105.6,98.02,1.5,1056.43,40.71,34.21
5/17/2018 16:00,105.56,98,1.5,1054.4,40.59,34.13
5/17/2018 17:00,105.52,97.99,1.5,1048.32,40.4,33.99
5/17/2018 18:00,105.56,97.87,1.5,1049.2,40.65,34.19
5/17/2018 19:00,105.55,97.64,1.5,1040.96,40.75,34.3
5/17/2018 20:00,105.59,97.59,1.5,1042.09,40.78,34.31
5/17/2018 21:00,105.65,97.43,1.5,1045.71,40.64,34.18
5/17/2018 22:00,105.52,97.38,1.5,1042.51,40.66,34.19
5/17/2018 23:00,105.58,97.86,1.5,1050.78,40.87,34.34
5/18/2018 0:00,105.43,97.73,1.5,1052.35,40.7,34.21
5/18/2018 1:00,105.57,97.66,1.5,1043.65,40.48,34.05
5/18/2018 2:00,105.55,97.87,1.5,1052.69,40.71,34.19
5/18/2018 3:00,105.51,97.74,1.5,1052.28,40.91,34.37
5/18/2018 4:00,105.48,97.71,1.5,1045.95,40.63,34.16
5/18/2018 5:00,105.57,97.77,1.5,1048.79,40.79,34.28
5/18/2018 6:00,105.5,97.71,1.5,1044,40.79,34.29
5/18/2018 7:00,105.54,97.81,1.5,1045.82,40.73,34.22
5/18/2018 8:00,105.5,97.86,1.5,1054.48,40.79,34.24
5/18/2018 9:00,105.55,97.82,1.5,1050.04,40.64,34.12
5/18/2018 10:00,105.59,97.95,1.5,1056.24,40.76,34.18
5/18/2018 11:00,105.51,97.86,1.5,1043.52,40.74,34.22
5/18/2018 12:00,105.6,98,1.5,1050.37,40.77,34.22
5/18/2018 13:00,105.48,98.21,1.5,1054.34,40.92,34.31
5/18/2018 14:00,105.6,98.39,1.5,1048.96,40.89,34.34
5/18/2018 15:00,105.54,98.36,1.5,1051.42,40.91,34.37
5/18/2018 16:00,105.55,98.34,1.5,1053.35,40.9,34.36
5/18/2018 17:00,105.56,98.28,1.5,1045.34,40.76,34.26
5/18/2018 18:00,105.56,98.35,1.5,1047.75,40.66,34.14
5/18/2018 19:00,105.57,98.32,1.5,1048.22,40.75,34.23
5/18/2018 20:00,105.51,98.35,1.5,1056.88,40.8,34.23
5/18/2018 21:00,105.57,98.31,1.5,1046.52,40.83,34.29
5/18/2018 22:00,105.48,98.27,1.5,1055.91,40.67,34.13
5/18/2018 23:00,105.57,98.22,1.5,1049.82,40.86,34.29
5/19/2018 0:00,105.47,98.02,1.5,1055.81,40.97,34.35
5/19/2018 1:00,105.57,98.05,1.5,1054.35,40.9,34.31
5/19/2018 2:00,105.47,97.91,1.5,1046.39,40.62,34.11
5/19/2018 3:00,105.49,97.96,1.5,1052.71,40.77,34.18
5/19/2018 4:00,105.47,97.93,1.5,1052.28,40.88,34.29
5/19/2018 5:00,105.5,97.97,1.5,1049.61,40.78,34.21
5/19/2018 6:00,105.51,98.03,1.5,1058.4,40.91,34.29
5/19/2018 7:00,105.53,97.95,1.5,1053.53,40.8,34.21
5/19/2018 8:00,105.47,98.02,1.5,1051.88,40.86,34.25
5/19/2018 9:00,105.54,98.09,1.5,1052.94,40.93,34.29
5/19/2018 10:00,105.49,98.05,1.5,1051.03,40.86,34.25
5/19/2018 11:00,105.51,98.09,1.5,1051.52,40.82,34.23
5/19/2018 12:00,105.48,98.17,1.5,1041.36,40.84,34.21
5/19/2018 13:00,105.56,98.28,1.5,1041.72,40.85,34.22
5/19/2018 14:00,105.6,98.43,1.5,1054.52,40.87,34.21
5/19/2018 15:00,105.52,98.23,1.5,1042.61,40.84,34.24
5/19/2018 16:00,105.57,98.26,1.5,1043.56,40.86,34.26
5/19/2018 17:00,105.55,98.19,1.5,1043.11,40.86,34.27
5/19/2018 18:00,105.55,97.99,1.5,1042.64,40.81,34.24
5/19/2018 19:00,105.55,97.8,1.5,1046.92,40.91,34.29
5/19/2018 20:00,105.48,97.6,1.5,1046.53,40.8,34.21
5/19/2018 21:00,105.59,97.67,1.5,1051.99,40.93,34.29
5/19/2018 22:00,105.5,98.29,1.5,1039.55,40.9,34.31
5/19/2018 23:00,105.59,98.29,1.5,1041.32,40.85,34.28
5/20/2018 0:00,105.53,98.24,1.5,1047.42,40.86,34.27
5/20/2018 1:00,105.54,98.23,1.5,1052.03,40.87,34.27
5/20/2018 2:00,105.48,98.21,1.5,1055.17,40.89,34.27
5/20/2018 3:00,105.58,98.18,1.5,1056.02,40.98,34.33
5/20/2018 4:00,105.42,97.88,1.5,1051.41,40.79,34.2
5/20/2018 5:00,105.46,97.78,1.5,1056.41,40.81,34.19
5/20/2018 6:00,105.52,97.67,1.5,1045.88,41.02,34.39
5/20/2018 7:00,105.53,97.66,1.5,1044.97,41.01,34.38
5/20/2018 8:00,105.56,97.8,1.5,1053.66,40.79,34.17
5/20/2018 9:00,105.5,97.78,1.5,1059.09,40.68,34.06
5/20/2018 10:00,105.56,97.79,1.5,1052.98,40.94,34.3
5/20/2018 11:00,105.5,97.74,1.5,1045.64,40.96,34.35
5/20/2018 12:00,105.54,98.06,1.5,1056.9,41.01,34.33
5/20/2018 13:00,105.52,98.13,1.5,1042.24,40.73,34.16
5/20/2018 14:00,105.51,98.27,1.5,1047.24,40.91,34.28
5/20/2018 15:00,105.6,98.71,1.5,1055.57,41.14,34.45
5/20/2018 16:00,105.5,98.64,1.5,1051.03,41.01,34.37
5/20/2018 17:00,105.59,98.71,1.5,1048.03,40.88,34.27
5/20/2018 18:00,105.55,98.48,1.5,1053.86,40.97,34.33
5/20/2018 19:00,105.43,98.08,1.5,1048.11,40.97,34.33
5/20/2018 20:00,105.53,97.9,1.5,1042.22,40.98,34.34
5/20/2018 21:00,105.46,97.89,1.5,1048.3,40.78,34.15
5/20/2018 22:00,105.56,97.76,1.5,1047.96,40.99,34.35
5/20/2018 23:00,105.5,97.75,1.5,1042.5,41,34.38
5/21/2018 0:00,105.52,97.75,1.5,1049.44,41,34.35
5/21/2018 1:00,105.52,97.64,1.5,1047.43,40.83,34.2
5/21/2018 2:00,105.51,97.86,1.5,1049.28,40.99,34.31
5/21/2018 3:00,105.53,97.87,1.5,1053.44,40.99,34.32
5/21/2018 4:00,105.5,97.82,1.5,1043.59,40.98,34.31
5/21/2018 5:00,105.46,97.8,1.5,1050.05,40.8,34.15
5/21/2018 6:00,105.47,97.82,1.5,1051.65,41.02,34.32
5/21/2018 7:00,105.5,97.77,1.5,1043.9,40.95,34.31
5/21/2018 8:00,105.51,97.86,1.5,1053.25,40.97,34.28
5/21/2018 9:00,105.59,97.87,1.5,1043.59,41,34.31
5/21/2018 10:00,105.44,97.91,1.5,1051.45,40.99,34.28
5/21/2018 11:00,105.49,97.84,1.5,1040.51,40.95,34.29
5/21/2018 12:00,105.58,98.23,1.5,1048.88,40.99,34.28
5/21/2018 13:00,105.58,98.59,1.5,1044.25,41,34.3
5/21/2018 14:00,105.5,98.69,1.5,1041.84,40.99,34.29
5/21/2018 15:00,105.48,99.05,1.5,1056.09,41.01,34.28
5/21/2018 16:00,105.59,99.06,1.5,1054.32,41.18,34.44
5/21/2018 17:00,105.54,98.75,1.5,1050.47,41.18,34.48
5/21/2018 18:00,105.56,98.31,1.5,1047.36,41.06,34.39
5/21/2018 19:00,105.57,98.63,1.5,1047.16,40.87,34.23
5/21/2018 20:00,105.51,98.37,1.5,1048.95,40.93,34.24
5/21/2018 21:00,105.5,98.17,1.5,1048.56,41.09,34.37
5/21/2018 22:00,105.53,98.02,1.5,1054.72,40.7,34.03
5/21/2018 23:00,105.49,97.77,1.5,1050.66,41.07,34.35
5/22/2018 0:00,105.54,97.79,1.5,1050.18,41.07,34.35
5/22/2018 1:00,105.52,97.78,1.5,1046.07,41.06,34.35
5/22/2018 2:00,105.48,97.76,1.5,1044.06,41.02,34.32
5/22/2018 3:00,105.5,97.71,1.5,1041.01,41.04,34.33
5/22/2018 4:00,105.56,97.9,1.5,1041.67,40.91,34.24
5/22/2018 5:00,105.47,98.16,1.5,1048.69,41,34.29
5/22/2018 6:00,105.53,98.19,1.5,1048.22,40.97,34.26
5/22/2018 7:00,105.51,98.19,1.5,1054.27,41,34.27
5/22/2018 8:00,105.45,98.14,1.5,1039.74,41.06,34.37
5/22/2018 9:00,105.65,98.27,1.5,1042.28,41.05,34.36
5/22/2018 10:00,105.45,98.13,1.5,1044.7,41.03,34.35
5/22/2018 11:00,105.53,98.24,1.5,1047.7,41.02,34.34
5/22/2018 12:00,105.46,98.18,1.5,1046.43,41.03,34.34
5/22/2018 13:00,105.54,98.39,1.5,1050.7,41.06,34.33
5/22/2018 14:00,105.52,98.55,1.5,1050.02,41.06,34.34
5/22/2018 15:00,105.55,98.65,1.5,1042.15,41.04,34.35
5/22/2018 16:00,105.54,98.76,1.5,1045.19,41.06,34.35
5/22/2018 17:00,105.57,98.89,1.5,1053.75,41.21,34.44
5/22/2018 18:00,105.5,98.8,1.5,1055.41,41.24,34.46
5/22/2018 19:00,105.58,98.84,1.5,1056.8,41.25,34.45
5/22/2018 20:00,105.5,98.75,1.5,1055.07,41.26,34.47
5/22/2018 21:00,105.54,98.73,1.5,1048.2,41.14,34.39
5/22/2018 22:00,105.5,98.65,1.5,1055.92,41.15,34.39
5/22/2018 23:00,105.54,98.67,1.5,1048.73,41.13,34.37
5/23/2018 0:00,105.47,98.62,1.5,1048.09,41.14,34.39
5/23/2018 1:00,105.49,98.62,1.5,1051.27,41.15,34.4
5/23/2018 2:00,105.53,98.64,1.5,1045.56,41.17,34.41
5/23/2018 3:00,105.5,98.59,1.5,1042.88,41.18,34.42
5/23/2018 4:00,105.43,98.57,1.5,1045.45,41.19,34.42
5/23/2018 5:00,105.48,98.54,1.5,1039.5,41.18,34.43
5/23/2018 6:00,105.52,98.32,1.5,992.21,41.16,34.55
5/23/2018 7:00,105.43,98.31,1.5,1003.86,40.99,34.39
5/23/2018 8:00,105.55,98.36,1.5,999.96,41.02,34.43
5/23/2018 9:00,105.57,98.42,1.5,997.89,41.05,34.45
5/23/2018 10:00,105.49,98.37,1.5,1001.8,40.95,34.34
5/23/2018 11:00,105.47,98.28,1.5,993.07,40.91,34.36
5/23/2018 12:00,105.55,98.46,1.5,1001.89,41.04,34.42
5/23/2018 13:00,105.55,98.45,1.5,995.7,40.99,34.41
5/23/2018 14:00,105.49,98.49,1.5,1006.97,40.98,34.37
5/23/2018 15:00,105.51,98.51,1.5,1008.81,40.98,34.36
5/23/2018 16:00,105.5,98.36,1.5,993.54,41.12,34.52
5/23/2018 17:00,105.57,98.44,1.5,999.25,40.99,34.42
5/23/2018 18:00,105.51,98.4,1.5,993.82,41.12,34.53
5/23/2018 19:00,105.54,101.27,1.3,883.92,40.93,34.59
5/23/2018 20:00,105.5,104.12,0.07,2.09,38.84,34.36
5/23/2018 21:00,105.46,101.33,0.33,2.14,39,34.52
5/23/2018 22:00,105.41,97.6,0.54,744,39.22,34.71
5/23/2018 23:00,105.45,94.84,0.46,2.35,39.22,34.72
5/24/2018 0:00,105.4,93.35,0.46,2.08,39.22,34.71
5/24/2018 1:00,105.48,92.58,0.46,2.12,39.22,34.72
5/24/2018 2:00,105.42,90.79,0.31,2.24,39.32,34.79
5/24/2018 3:00,105.45,85.4,0.06,2.55,39.33,34.81
5/24/2018 4:00,105.44,75.07,0.03,2.09,39.29,34.78
5/24/2018 5:00,105.39,68.95,0,2.31,39.28,34.77
5/24/2018 6:00,105.41,67.6,0,2.07,39.21,34.71
5/24/2018 7:00,105.41,66.4,0,2.05,39.17,34.68
5/24/2018 8:00,105.4,65.48,0,2.4,39.13,34.64
5/24/2018 9:00,105.4,64.71,0,1.93,39.13,34.63
5/24/2018 10:00,105.38,64.43,0,2.53,39.11,34.61
5/24/2018 11:00,105.41,63.37,0,2.15,39.19,34.67
5/24/2018 12:00,105.43,61.5,0,2.09,39.33,34.8
5/24/2018 13:00,105.43,61.7,0,2.15,39.35,34.81
5/24/2018 14:00,105.41,61.69,0,1.85,39.28,34.76
5/24/2018 15:00,105.44,60.82,0,2.22,39.18,34.67
5/24/2018 16:00,105.44,59.64,0,2.15,39.18,34.67
5/24/2018 17:00,105.44,58.79,0,2.48,39.2,34.69
5/24/2018 18:00,105.38,58.04,0,2.47,39.21,34.71
5/24/2018 19:00,105.44,56.76,0,1.98,39.23,34.73
5/24/2018 20:00,105.38,56.09,0,2.06,39.26,34.76
5/24/2018 21:00,105.37,55.86,0,2.09,39.29,34.78
5/24/2018 22:00,105.38,55.03,0,1.89,39.31,34.79
5/24/2018 23:00,105.41,54.26,0,1.86,39.27,34.77
5/25/2018 0:00,105.42,53.58,0,2.09,39.26,34.76
5/25/2018 1:00,105.39,53.24,0,2.07,39.36,34.84
5/25/2018 2:00,105.41,53.07,0,2.4,39.27,34.77
5/25/2018 3:00,105.4,52.88,0,2.1,39,34.53
5/25/2018 4:00,105.39,53.9,0,2.12,39.41,34.88
5/25/2018 5:00,105.4,52.86,0,2.33,39.4,34.87
5/25/2018 6:00,105.42,51.87,0,2.04,39.31,34.8
5/25/2018 7:00,105.41,51.87,0,1.99,39.25,34.75
5/25/2018 8:00,105.44,52.95,0,1.87,39.27,34.77
5/25/2018 9:00,105.47,52.95,0,2.18,39.31,34.8
5/25/2018 10:00,105.37,51.51,0,2.17,39.3,34.79
5/25/2018 11:00,105.37,51.32,0,2.25,39.16,34.68
5/25/2018 12:00,105.38,51.46,0,2.07,39.08,34.6
5/25/2018 13:00,105.41,52.71,0,2.3,39.29,34.76
5/25/2018 14:00,105.42,52.93,0,1.73,39.53,34.97
5/25/2018 15:00,105.37,52.68,0,1.98,39.39,34.86
5/25/2018 16:00,105.45,52.23,0,2.03,39.18,34.69
5/25/2018 17:00,105.41,51.43,0,2.18,39.18,34.69
5/25/2018 18:00,105.39,51.6,0,1.98,39.24,34.74
5/25/2018 19:00,105.35,52.4,0,2.43,39.28,34.77
5/25/2018 20:00,105.33,53.47,0,2.03,39.27,34.77
5/25/2018 21:00,105.41,53.53,0,2.24,39.28,34.78
5/25/2018 22:00,105.39,53.2,0,2.07,39.28,34.78
5/25/2018 23:00,105.46,52.87,0,2.27,39.26,34.76
5/26/2018 0:00,105.35,52.83,0,1.78,39.27,34.77
5/26/2018 1:00,105.37,87.15,0.1,35.51,39.16,34.67
5/26/2018 2:00,105.3,102.13,0,266.85,39.36,34.71
5/26/2018 3:00,105.33,104.79,0.05,523.16,39.64,34.85
5/26/2018 4:00,105.38,91.81,0.4,1701.18,39.71,34.55
5/26/2018 5:00,105.4,90.33,0.37,1498.97,39.07,33.87
5/26/2018 6:00,105.37,90.65,0.38,1499.39,38.74,33.56
5/26/2018 7:00,105.37,90.62,0.39,1499.45,38.64,33.46
5/26/2018 8:00,105.34,90.53,0.39,1498.72,38.64,33.44
5/26/2018 9:00,105.45,90.68,0.4,1500.28,38.68,33.45
5/26/2018 10:00,105.39,90.4,0.4,1491.2,38.72,33.48
5/26/2018 11:00,105.36,90.56,0.4,1490.72,38.67,33.44
5/26/2018 12:00,105.37,90.75,0.41,1493.82,38.41,33.24
5/26/2018 13:00,105.34,90.81,0.42,1503.32,38.27,33.09
5/26/2018 14:00,105.41,91.07,0.43,1499.65,38.8,33.51
5/26/2018 15:00,105.37,91.83,0.43,1505.4,38.75,33.49
5/26/2018 16:00,105.44,91.92,0.43,1496.89,38.66,33.42
5/26/2018 17:00,105.28,93,0.3,1057.72,32.05,26.81
5/26/2018 18:00,112.62,100.86,0,86.42,35.81,20.5
5/26/2018 19:00,118.21,105.61,0,303.34,37.86,33.36
5/26/2018 20:00,118.28,106.6,0,290.68,38.57,34.18
5/26/2018 21:00,118.64,107.94,0,294.84,39.07,34.65
5/26/2018 22:00,118.96,109.22,0,148.08,39.08,34.69
5/26/2018 23:00,115.37,109.26,0,265.76,37.06,33.05
5/27/2018 0:00,111.58,108.31,0,326.38,38.56,33.99
5/27/2018 1:00,105.46,105.37,0.02,447.45,39.48,34.58
5/27/2018 2:00,105.46,93.73,0.32,1546.78,39.18,34.04
5/27/2018 3:00,105.39,91.57,0.31,1495.31,38.53,33.39
5/27/2018 4:00,105.46,91.53,0.32,1493.24,38.26,33.1
5/27/2018 5:00,105.36,91.42,0.33,1494.94,38.01,32.91
5/27/2018 6:00,105.39,91.49,0.34,1507.89,38.07,32.94
5/27/2018 7:00,105.45,91.46,0.34,1501.46,38.18,33.02
5/27/2018 8:00,105.44,91.4,0.34,1496.2,38.18,33.04
5/27/2018 9:00,105.51,91.54,0.34,1503.35,38.21,33.06
5/27/2018 10:00,105.39,91.41,0.34,1500.88,38.27,33.09
5/27/2018 11:00,105.47,91.36,0.35,1496.5,38.28,33.09
5/27/2018 12:00,105.45,91.46,0.35,1495.93,38.29,33.1
5/27/2018 13:00,105.47,91.55,0.35,1496.5,38.3,33.11
5/27/2018 14:00,105.43,91.49,0.36,1496.11,38.31,33.12
5/27/2018 15:00,105.49,91.59,0.36,1493.51,38.31,33.13
5/27/2018 16:00,105.46,91.5,0.36,1493.66,38.32,33.14
5/27/2018 17:00,105.48,91.48,0.36,1496.76,38.34,33.15
5/27/2018 18:00,105.38,91.38,0.37,1496.02,38.33,33.14
5/27/2018 19:00,105.51,91.46,0.37,1495.09,38.34,33.15
5/27/2018 20:00,105.38,91.52,0.37,1496.04,38.33,33.14
5/27/2018 21:00,105.44,92.12,0.37,1499.31,38.33,33.14
5/27/2018 22:00,105.41,92.11,0.37,1493.38,38.34,33.16
